med_house_income,less_than_hs,hs_grad,some_coll,bach,white,black
105735,0.0251551780463901,0.195687683763476,0.221169552433845,0.324730480235217,0.897273718647764,0.0122137404580153
69625,0.0577395577395577,0.253071253071253,0.315724815724816,0.261670761670762,0.884988452655889,0.0170900692840647
70679,0.0936454849498328,0.173322840842022,0.27267361794216,0.266771591579776,0.732832152667341,0.079514240277577
74528,0.0842631781454406,0.252981916121585,0.353405155829165,0.231242785686803,0.823577906018137,0.0306402857928002
52885,0.145497755479271,0.310007921837866,0.283073673092157,0.168471085291788,0.737102194109508,0.0604862621071358
64100,0.0946398659966499,0.294388609715243,0.316582914572864,0.192420435510888,0.965922798552473,0.00256332931242461
37093,0.253268765133172,0.394188861985472,0.235351089588378,0.101210653753027,0.711261123043878,0.0770174900276158
87750,0.0768175582990398,0.186556927297668,0.185185185185185,0.271604938271605,0.759179780639008,0.0309966618979495
97417,0.0624726955002184,0.253822629969419,0.227173438182612,0.283966797728266,0.96901226597805,0.00710135571336346
43384,0.206983441324694,0.362131029517639,0.261699064074874,0.124190064794816,0.459568056253139,0.104972375690608
67121,0.0717360114777618,0.351865136298422,0.222381635581062,0.236728837876614,0.942282234577707,0.0013238019592269
40635,0.14524672428213,0.335377752996933,0.269584611095623,0.178700864231949,0.602516940948693,0.16999031945789
63991,0.104072398190045,0.342986425339367,0.198491704374057,0.164102564102564,0.672161172161172,0.0824175824175824
91469,0.0336633663366337,0.203060306030603,0.263186318631863,0.304590459045905,0.864949666623088,0.00522944175709243
80234,0.0964630225080386,0.306109324758842,0.272668810289389,0.203215434083601,0.964201601507301,0
31465,0.134357005758157,0.362763915547025,0.343570057581574,0.104926423544466,0.803240740740741,0.0425925925925926
53654,0.166029074215761,0.332058148431523,0.232593726090283,0.153022188217291,0.495505617977528,0.108988764044944
110765,0.0547677261613692,0.152241238793806,0.184841075794621,0.312306438467808,0.60463691144929,0.0338065570421816
58953,0.037037037037037,0.267861409796894,0.24778972520908,0.232019115890084,0.851726089417091,0.0730050933786078
89752,0.0736908783783784,0.296875,0.247255067567568,0.235008445945946,0.921177587844255,0
74635,0.0388525780682643,0.22403776325345,0.213144517066086,0.208424110384895,0.90196613872201,0.020207536865101
68155,0.0223880597014925,0.0908691834942932,0.128621597892888,0.313432835820896,0.836481241914618,0.0232858990944373
92250,0.0227743271221532,0.165631469979296,0.193581780538302,0.253623188405797,0.938919342208301,0.00548159749412686
41563,0.198177676537585,0.343963553530752,0.312072892938497,0.0797266514806378,0.510812826249068,0.0208799403430276
60482,0.0926438053097345,0.466537610619469,0.322732300884956,0.0826880530973451,0.783349467570184,0
74357,0.066741029931214,0.361033649377208,0.283138129763897,0.182933630786392,0.959149875793541,0.004830251173061
50900,0.172054794520548,0.244657534246575,0.303835616438356,0.196712328767123,0.799722111949186,0.00754267566494641
14604,0.453047775947282,0.276771004942339,0.2166392092257,0.0494233937397035,0.112942317014057,0.0853126514784295
34940,0.292792792792793,0.189189189189189,0.11036036036036,0.197072072072072,0.357391304347826,0.114782608695652
46221,0.224108658743633,0.345670628183362,0.259083191850594,0.122241086587436,0.89114481409002,0.00929549902152642
66338,0.156995372018512,0.292274830900676,0.246707013171947,0.232111071555714,0.913519145610836,0.00937744204219849
63903,0.130994152046784,0.366276803118908,0.348148148148148,0.087719298245614,0.70400230348402,0.0801900374316153
26615,0.191994069681245,0.327650111193477,0.340993328391401,0.0763528539659007,0.598864223025297,0.0573051109963862
70076,0.0473961380924517,0.301053247513166,0.269163253364541,0.247805734347572,0.851086956521739,0.00304347826086957
77829,0.0641791044776119,0.205597014925373,0.338059701492537,0.236567164179104,0.882489669421488,0.00490702479338843
37935,0.276674667248527,0.330351298276238,0.279074841806677,0.0674230853152957,0.368465194296897,0.0391389432485323
16400,0.668883961566888,0.126385809312639,0.190687361419069,0.0110864745011086,0.0268678689731321,0.105999263894001
19548,0.473061224489796,0.259591836734694,0.20734693877551,0.0502040816326531,0.016865776528461,0.103771375029281
53859,0.199384141647421,0.346420323325635,0.293302540415704,0.0877598152424942,0.261584454409567,0.331340308918784
51393,0.141092929916641,0.357517752392714,0.359061438715653,0.116393948749614,0.24256419730279,0.367263994088306
34821,0.094851904090268,0.294428772919605,0.342736248236953,0.167842031029619,0.521346830985915,0.167693661971831
34697,0.281143456595856,0.356150013113034,0.223183844741673,0.0629425649095201,0.582301469374278,0.0224533597490507
50880,0.228419936373277,0.349522799575822,0.249416755037116,0.0852598091198303,0.315996948118006,0.2132502543235
75991,0.16760710553814,0.404806687565308,0.219226750261233,0.121421107628004,0.958185340652244,0.00339037778495318
82039,0.0701071080817916,0.374391431353457,0.331061343719572,0.153359298928919,0.968762515018022,0.0112134561473769
55188,0.077217125382263,0.32670744138634,0.36289500509684,0.149082568807339,0.805152979066023,0.0710323850420469
80887,0.0689533239038189,0.194483734087694,0.257779349363508,0.228783592644979,0.869447453954496,0.0498374864572048
99167,0.0503989920201596,0.262914741705166,0.29147417051659,0.236035279294414,0.921004842615012,0.00665859564164649
75714,0.0792859018114991,0.246521396692045,0.322131793121554,0.184300341296928,0.88521836506159,0.0238895110115715
97700,0.0357142857142857,0.231644054269753,0.229648842777334,0.289106145251397,0.848108576378862,0.0924054288189431
53413,0.157624398073836,0.375601926163724,0.282825040128411,0.0895666131621188,0.855800091701055,0
42198,0.116644823066841,0.336828309305374,0.30045871559633,0.145150720838794,0.535706486132343,0.195675911771129
63362,0.0692179700499168,0.343094841930116,0.299500831946755,0.196006655574043,0.844396859386153,0.0223649773970973
66800,0.11795178322375,0.314405260011955,0.287905957362024,0.181311018131102,0.631855309218203,0.0936406067677946
31339,0.176247446746425,0.343449080828713,0.272249781149694,0.155821418149985,0.736917820535875,0.0116885452256788
90139,0.0708674577970918,0.27126859435066,0.282466989804446,0.214440915928464,0.902140294445132,0.0261041692440925
12197,0.408602150537634,0.147465437788018,0.375576036866359,0.0268817204301075,0.1046875,0.109375
40329,0.0534571062740077,0.112996158770807,0.160371318822023,0.27112676056338,0.824,0.0161538461538462
49432,0.0609707180104292,0.172884075411151,0.226634576815082,0.210589651022864,0.746074879227053,0.0129830917874396
90102,0.0555166783298344,0.154886867273151,0.249358525775601,0.249825052484255,0.809629125552909,0.00544402858115005
85505,0.0666666666666667,0.311425206124853,0.339222614840989,0.208480565371025,0.899982453061941,5.26408141779259e-4
89423,0.0561201944321697,0.299160406539991,0.267123287671233,0.186920017675652,0.976683087027915,0
64893,0.0378421900161031,0.293478260869565,0.285024154589372,0.210547504025765,0.941448382126348,0.0151001540832049
78688,0.0863178742366727,0.275292952632448,0.244429773890081,0.220168344611322,0.937766410912191,0.00377542321276337
67825,0.0741648789457554,0.218204106650322,0.3138216365308,0.202880784554091,0.858026159334126,0.00760998810939358
105625,0.0718954248366013,0.0522875816993464,0.228758169934641,0.241830065359477,0.586975149957155,0.0741216795201371
108462,0.0302273295028728,0.184611541343992,0.259055708218836,0.272045965525856,0.926064227035101,0.00373412994772218
70185,0.0431109816487038,0.133411010777745,0.206524905330615,0.257792018642587,0.641210628189337,0.11754355094140399
56031,0.0830174374526156,0.308756633813495,0.3224033358605,0.153146322971948,0.902701173808514,0.0205062933107057
84231,0.02321083172147,0.133784655061251,0.2321083172147,0.296260477111541,0.890235037557548,0.0281075842015992
41820,0.0924333619948409,0.401977644024076,0.310404127257094,0.113929492691316,0.842562107153547,0.00329242741694104
2499,0.141025641025641,0.115384615384615,0.371794871794872,0.286324786324786,0.700533931749594,0.0561789058268204
63500,0.0578871201157742,0.117221418234443,0.145803183791606,0.203328509406657,0.695739549839228,0.0705385852090032
52112,0.0704225352112676,0.223546406644998,0.140845070422535,0.254243409172987,0.783247422680412,0.0231958762886598
70568,0.0457142857142857,0.114285714285714,0.16,0.268571428571429,0.677069787602948,0.0801907238838318
56623,0.0522531160115053,0.328619367209971,0.26653883029722,0.2320230105465,0.822980251346499,0.0585278276481149
54583,0.078690656839367,0.445696943420767,0.244092781270323,0.163451116410145,0.93376264949402,0.00613308800981294
80714,0,0,0,0.380952380952381,0.657909140667761,0.0755336617405583
46625,0.0327254559080689,0.283787159630277,0.254559080689483,0.257556832375718,0.925135926390632,0.0171476369719783
44855,0.0409393843224373,0.112027927642018,0.124722310377658,0.230720406220248,0.745968338511614,0.0254475514129309
65087,0.0263450834879406,0.356586270871985,0.246382189239332,0.21038961038961,0.961875945537065,0.0172465960665658
115990,0.0746031746031746,0.214285714285714,0.308994708994709,0.252380952380952,0.666049611255091,0.075897815623843
102742,0.0196078431372549,0.116557734204793,0.298474945533769,0.293028322440087,0.968123861566485,0.017304189435337
71528,0.0111336032388664,0.185222672064777,0.236842105263158,0.294534412955466,0.845973416731822,0.0617670054730258
76803,0.0755721128259713,0.262107503991485,0.253060138371474,0.217935071846727,0.689115261271458,0.10752688172043
16813,0.322640345465762,0.312152991980259,0.249228871067242,0.0888340530536706,0.268421052631579,0.0062200956937799
86583,0.129165882131425,0.297872340425532,0.308039917153078,0.182828092637921,0.81622746185853,0.0249653259361997
69643,0.0703688003391267,0.260703688003391,0.293768545994065,0.227214921576939,0.948398576512456,0
30217,0.3195,0.3475,0.261,0.037,0.132592592592593,0.304197530864198
94282,0.0505392912172573,0.247765793528505,0.23020030816641,0.29060092449923,0.893756050338819,0.00605033881897386
140714,0.0222419928825623,0.156138790035587,0.118327402135231,0.378113879003559,0.957750854302578,0.00310655483069276
76107,0.0400623191631427,0.326730469619408,0.348987313598932,0.209436901847318,0.949545220525142,0.00497683198901665
72120,0.102297008547009,0.34775641025641,0.374198717948718,0.126869658119658,0.548942541643272,0.263522365712147
51425,0.189212827988338,0.343148688046647,0.310787172011662,0.131778425655977,0.356984887578327,0.305197198673056
96528,0.060074318744839,0.300371593724195,0.330718414533443,0.24009083402147,0.90775182264544,0.0107126915637554
135726,0.0195530726256983,0.0966151823858035,0.178606638186001,0.385146237265856,0.981357280891213,0.00170512674775492
102516,0.0179796546013721,0.133901111899692,0.250532292405962,0.373787556186421,0.943353351728615,0.00259698100957637
117340,0.0377147958045079,0.181432715911627,0.273153313992412,0.314438741352377,0.954592669535539,0.00326457931443834
78256,0.0251389256417042,0.161947605186557,0.421275469700979,0.255887801005557,0.980662454528049,9.57304231284702e-4
110417,0.00992755567480547,0.136302656291924,0.241481083981755,0.375905554064932,0.94468313641246,0.0175438596491228
142639,0.0121870882740448,0.077733860342556,0.132411067193676,0.389986824769433,0.982342422887796,8.94054537326777e-4
95525,0.0222908850143456,0.266166409181196,0.261752372544692,0.338335908188038,0.925368687621034,0.00834202294056309
70336,0.121354656632173,0.371589840075259,0.328316086547507,0.0961900282220132,0.397543439185141,0.371629718394248
90417,0.0250829952047215,0.315197344153449,0.371634083364072,0.175580966433051,0.901363468861319,0.05932932072227
77993,0.0483339436103991,0.381179055291102,0.297693152691322,0.175393628707433,0.938234914071585,0.0267476418141879
61343,0.0557233971131252,0.265861027190332,0.361195031889896,0.205438066465257,0.91114420451725,0.0131546289401837
15726,0.341554559043348,0.242152466367713,0.305680119581465,0.0956651718983558,0.230938739532834,0.516086381665932
45156,0.282616299405387,0.343476740118923,0.247988807275271,0.0975865687303253,0.13952046300124,0.553121124431583
75577,0.0949545596991539,0.37511751801943,0.277342525853964,0.180507677843936,0.546837850689491,0.334284355682359
104688,0.0377743746809597,0.184022460439,0.185298621745789,0.342521694742215,0.943676939426142,0.00797024442082891
149650,0.0180023228803717,0.131242740998839,0.17595818815331,0.416957026713124,0.954294420110455,0
38148,0.230462519936204,0.380781499202552,0.273125996810207,0.0964912280701754,0.182172557172557,0.538461538461538
32878,0.314925373134328,0.296019900497512,0.228358208955224,0.106467661691542,0.289551204297349,0.524865707849593
44071,0.168569509738079,0.32505036937542,0.353257219610477,0.11517797179315,0.387915034027635,0.390183542998556
57336,0.0712265363846747,0.421959372589355,0.230136281820519,0.173566469529442,0.887908562261881,0.0427110487266894
87438,0.0512228887863406,0.345639132441163,0.281033687125058,0.209967697277342,0.957760989010989,0.00961538461538462
81875,0.0546378653113088,0.262261753494282,0.312833545108005,0.26581956797967,0.850140845070423,0.0811267605633803
73467,0.124963072378139,0.399409158050222,0.293648449039882,0.119645494830133,0.592661691542289,0.216210613598673
54015,0.16266944734098,0.28415015641293,0.295620437956204,0.187174139728884,0.463794351918899,0.347574221578566
77098,0.0641770401106501,0.243706777316736,0.327524204702628,0.265283540802213,0.955043227665706,0
104781,0.0470752738289443,0.201817758098345,0.323467723141459,0.314611978559776,0.93159711327267,0.00266708503294634
53094,0.117044228694714,0.31445523193096,0.297464940668824,0.169093851132686,0.366504854368932,0.41504854368932
46635,0.192376950780312,0.336734693877551,0.315126050420168,0.132052821128451,0.392402545743835,0.387629276054097
40992,0.238842789863198,0.382821260372281,0.265754653509756,0.0876878223816999,0.415759619806837,0.330829372987889
81174,0.0901599612215221,0.334949103247698,0.290838584585555,0.213766359670383,0.693783576362241,0.194551036070606
100389,0.0799640610961366,0.273584905660377,0.242587601078167,0.283468104222821,0.92989942090826,0.0124961901859189
103472,0.0721346513491851,0.257814587229495,0.24018167245525,0.262890729361475,0.945258147198828,0.00787257414866349
76854,0.0319983900181123,0.367478365868384,0.348963574159791,0.135842221775005,0.928083255669463,0.0478409443926685
68167,0.0493256262042389,0.213102119460501,0.347976878612717,0.30597302504817,0.872374368519011,0.0297793140122308
81579,0.0601045296167247,0.35191637630662,0.259146341463415,0.241724738675958,0.885322359396433,0.00768175582990398
68558,0.0876456876456876,0.296969696969697,0.347319347319347,0.205594405594406,0.965572715572716,0
95675,0.0693252956178994,0.28147461163923,0.330164618594946,0.249014607002087,0.941537412647009,0.00374978694392364
79274,0.0487916096671227,0.285909712722298,0.366165070679435,0.176014591883265,0.830861470495424,0.00347112653834017
79338,0.0518918918918919,0.376936936936937,0.278198198198198,0.173333333333333,0.908759124087591,0.0208550573514077
74941,0.0479899497487437,0.303015075376884,0.311557788944724,0.2178391959799,0.856310067748543,0.0586103671025681
100972,0.0272029760520809,0.274354801209021,0.344338525924204,0.241106719367589,0.945011524530787,1.6463615409944e-4
60111,0.0425483503981798,0.344254835039818,0.359726962457338,0.142662116040956,0.837541528239203,0.0250830564784053
105859,0.0664342833709247,0.329915931925364,0.297518966577814,0.175107648144351,0.843310386111943,0.0576174797964681
61463,0.0634384384384384,0.326201201201201,0.309309309309309,0.214714714714715,0.892522112034307,0.0213079603323506
58125,0.120082342177493,0.360018298261665,0.345150960658737,0.0969807868252516,0.958470323585395,0.0285516525350407
103802,0.0416497358797237,0.252742787484762,0.278545306785859,0.23100365704998,0.948064605959343,0
54359,0.224964404366398,0.309444708115804,0.256288561936402,0.12672045562411,0.301621290914653,0.521872132150505
75085,0.106715553840216,0.389231956773447,0.191624855268236,0.187765341566963,0.74257161892072,0.03690872751499
